Mine.Name,Product.Type,Product.Subtype,Coal.Brand,Quality.Metric,Value,Unit
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,P,5000,%
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,Ro Max,5000,%
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,SE gad,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,SE gar,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,SE nar,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,TM,5000,%
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,TS,5000,%
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,Vitrinite,5000,%
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,FOT 5000,VM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,AFT IDT Ox,5000,??C
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,Ash,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,Cl2,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,CSN,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,CSN,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,FC,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,HGI,5000,Number
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,IM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,Max Fluid,5000,ddpm
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,N,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,P,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,Ro Max,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,SE gad,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,SE gar,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,SE nar,5000,kcal/kg
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,TM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,TS,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,Vitrinite,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,AFT IDT Ox,5000,??C
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,Ash,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,Cl2,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,CSN,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,CSR,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,FC,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,HGI,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,IM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,Max Fluid,5000,ddpm
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,N,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,P,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,Ro Max,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,SE gad,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,SE gar,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,SE nar,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,TM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,TS,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,Vitrinite,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOB 5000,VM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,AFT IDT Ox,5000,??C
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,Ash,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,Cl2,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,CSN,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,CSR,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,FC,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,HGI,5000,Number
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,IM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,Max Fluid,5000,ddpm
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,N,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,P,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,Ro Max,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,SE gad,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,SE gar,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,SE nar,5000,kcal/kg
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,TM,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,TS,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,Vitrinite,5000,%
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,FOT 5000,VM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,Ash,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,Cl2,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,CSN,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,CSR,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,FC,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,HGI,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,IM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,N,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,P,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,Ro Max,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,TM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,TS,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,Vitrinite,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOB 5000,VM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,Ash,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,Cl2,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,CSN,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,CSR,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,FC,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,HGI,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,IM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,N,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,P,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,Ro Max,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,TM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,TS,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,Vitrinite,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOB 6500,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,N,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,P,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOB HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,N,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,P,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOB PCI,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,N,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,P,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOB SCC,VM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,Ash,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,Cl2,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,CSN,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,CSR,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,FC,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,HGI,5000,Number
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,IM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,N,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,P,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,Ro Max,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,TM,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,TS,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,Vitrinite,5000,%
Shanxi (West) Other Mines,Thermal,Bituminous,FOT 5000,VM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,Ash,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,Cl2,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,CSN,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,CSR,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,FC,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,HGI,5000,Number
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,IM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,N,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,P,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,Ro Max,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,TM,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,TS,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,Vitrinite,5000,%
Shanxi (West) Other Mines,Thermal,Anthracite,FOT 6500,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,N,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,P,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,HCC,FOT HCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,N,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,P,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,PCI,FOT PCI,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,Ash,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,Cl2,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,CSN,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,CSR,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,FC,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,HGI,5000,Number
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,IM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,Max Fluid,5000,ddpm
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,N,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,P,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,Ro Max,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,SE gad,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,SE gar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,SE nar,5000,kcal/kg
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,TM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,TS,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,Vitrinite,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,VM,5000,%
Shanxi (West) Other Mines,Metallurgical,SCC,FOT SCC,VM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,Ash,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,Cl2,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,CSN,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,CSN,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,CSR,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,CSR,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,CSR,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,FC,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,HGI,5000,Number
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,IM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,Max Fluid,5000,ddpm
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,N,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,P,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,Ro Max,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,SE gad,5000,kcal/kg
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,SE gar,5000,kcal/kg
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,SE nar,5000,kcal/kg
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,TM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,TS,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,Vitrinite,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,VM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,VM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,VM,5000,%
Shanxi (West) Other Mines_Meijin Energy,Metallurgical,HCC,Meijin SXW HCC,VM,5000,%
Shanxi (West) Other Mines_Shougang Fushan,Metallurgical,HCC,FOB HCC,AFT IDT Ox,5000,??C
Shanxi (West) Other Mines_Shougang Fushan,Metallurgical,HCC,FOB HCC,Ash,5000,%
Shanxi (West) Other Mines_Shougang Fushan,Metallurgical,HCC,FOB HCC,Cl2,5000,%
