Mine.Name,Product.Type,Product.Subtype,Product.Market,Market.Type,Operating.Status,Year,Metric.Value..Real.
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2024,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2024,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2025,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2025,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2026,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2026,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2027,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2027,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2028,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2028,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2029,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2029,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Coastal,Possible,2030,100
Inner Mongolia (East) Generic Surface,Thermal,Lignite,Domestic,Non-coastal,Possible,2030,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2015,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2016,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2017,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2018,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2019,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2020,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2021,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2022,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2023,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2024,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2025,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2026,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2027,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2028,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2029,100
Ningxia Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Ningxia Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2030,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Ordos Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Ordos Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Ordos Generic Surface ,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2015,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2015,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2016,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2016,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2017,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2017,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2018,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2018,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2019,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2019,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2020,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2020,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2021,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2021,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2022,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2022,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2023,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2023,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2024,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2024,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2025,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2025,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2026,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2026,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2027,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2027,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2028,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2028,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2029,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2029,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Coastal,Possible,2030,100
Shaanxi Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Shaanxi Generic,Thermal,Sub-bituminous,Domestic,Non-coastal,Possible,2030,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2015,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2015,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2016,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2016,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2017,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2017,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2018,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2018,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2019,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2019,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2020,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2020,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2021,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2021,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2022,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2022,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2023,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2023,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2024,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2024,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2025,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2025,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2026,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2026,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2027,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2027,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2028,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2028,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2029,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2029,100
Shandong Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2030,100
Shandong Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2030,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2015,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2015,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2015,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2016,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2016,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2016,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2017,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2017,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2017,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2018,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2018,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2018,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2019,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2019,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2019,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2020,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2020,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2020,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2021,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2021,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2021,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2022,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2022,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2022,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2023,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2023,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2023,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2024,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2024,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2024,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2025,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2025,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2025,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2026,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2026,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2026,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2027,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2027,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2027,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2028,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2028,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2028,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2029,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2029,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2029,100
Shanxi (East) Generic,Metallurgical,PCI,Domestic,Non-coastal,Possible,2030,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2030,100
Shanxi (East) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Shanxi (East) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2030,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2017,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2017,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2018,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2018,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2019,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2019,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2020,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2020,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2021,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2021,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2022,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2022,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2023,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2023,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2024,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2024,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2025,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2025,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2026,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2026,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2027,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2027,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2028,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2028,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2029,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2029,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2030,100
Shanxi (North) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2030,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2015,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2015,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2015,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2015,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2015,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Non-coastal,Possible,2015,100
Shanxi (West) Generic,Metallurgical,HCC,Domestic,Non-coastal,Possible,2016,100
Shanxi (West) Generic,Metallurgical,SCC,Domestic,Non-coastal,Possible,2016,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Coastal,Possible,2016,100
Shanxi (West) Generic,Thermal,Anthracite,Domestic,Coastal,Possible,2016,100
Shanxi (West) Generic,Thermal,Bituminous,Domestic,Non-coastal,Possible,2016,100
